asset,time,FeeMeanUSD
eth,2016-02-06 00:00:00+00:00,0.019535307
eth,2016-02-07 00:00:00+00:00,0.010792741
eth,2016-02-08 00:00:00+00:00,0.008178963
eth,2016-02-09 00:00:00+00:00,0.012587727
eth,2016-02-10 00:00:00+00:00,0.015038594
eth,2016-02-11 00:00:00+00:00,0.012741767
eth,2016-02-12 00:00:00+00:00,0.009988508
eth,2016-02-13 00:00:00+00:00,0.009752954
eth,2016-02-14 00:00:00+00:00,0.00861366
eth,2016-02-15 00:00:00+00:00,0.009226533
eth,2016-02-16 00:00:00+00:00,0.008086698
eth,2016-02-17 00:00:00+00:00,0.007820115
eth,2016-02-18 00:00:00+00:00,0.007532366
eth,2016-02-19 00:00:00+00:00,0.009224082
eth,2016-02-20 00:00:00+00:00,0.006973601
eth,2016-02-21 00:00:00+00:00,0.007601762
eth,2016-02-22 00:00:00+00:00,0.010009359
eth,2016-02-23 00:00:00+00:00,0.028582193
eth,2016-02-24 00:00:00+00:00,0.01660095
eth,2016-02-25 00:00:00+00:00,0.009842683
eth,2016-02-26 00:00:00+00:00,0.014184552
eth,2016-02-27 00:00:00+00:00,0.009433932
eth,2016-02-28 00:00:00+00:00,0.010008787
eth,2016-02-29 00:00:00+00:00,0.010248743
eth,2016-03-01 00:00:00+00:00,0.011733253
eth,2016-03-02 00:00:00+00:00,0.014128838
eth,2016-03-03 00:00:00+00:00,0.013208569
eth,2016-03-04 00:00:00+00:00,0.01395431
eth,2016-03-05 00:00:00+00:00,0.013440504
eth,2016-03-06 00:00:00+00:00,0.014967847
eth,2016-03-07 00:00:00+00:00,0.012370837
eth,2016-03-08 00:00:00+00:00,0.013520177
eth,2016-03-09 00:00:00+00:00,0.012542366
eth,2016-03-10 00:00:00+00:00,0.009155466
eth,2016-03-11 00:00:00+00:00,0.00925846
eth,2016-03-12 00:00:00+00:00,0.011572138
eth,2016-03-13 00:00:00+00:00,0.013072976
eth,2016-03-14 00:00:00+00:00,0.011992341
eth,2016-03-15 00:00:00+00:00,0.010698742
eth,2016-03-16 00:00:00+00:00,0.010988974
eth,2016-03-17 00:00:00+00:00,0.010436401
eth,2016-03-18 00:00:00+00:00,0.009350391
eth,2016-03-19 00:00:00+00:00,0.013372116
eth,2016-03-20 00:00:00+00:00,0.011276355
eth,2016-03-21 00:00:00+00:00,0.01181707
eth,2016-03-22 00:00:00+00:00,0.008977559
eth,2016-03-23 00:00:00+00:00,0.012745662
eth,2016-03-24 00:00:00+00:00,0.012516768
eth,2016-03-25 00:00:00+00:00,0.011697575
eth,2016-03-26 00:00:00+00:00,0.010524897
eth,2016-03-27 00:00:00+00:00,0.006656521
eth,2016-03-28 00:00:00+00:00,0.009149191
eth,2016-03-29 00:00:00+00:00,0.008241646
eth,2016-03-30 00:00:00+00:00,0.012063286
eth,2016-03-31 00:00:00+00:00,0.008827276
eth,2016-04-01 00:00:00+00:00,0.008463222
eth,2016-04-02 00:00:00+00:00,0.007153731
eth,2016-04-03 00:00:00+00:00,0.00703807
eth,2016-04-04 00:00:00+00:00,0.0079263
eth,2016-04-05 00:00:00+00:00,0.007621439
eth,2016-04-06 00:00:00+00:00,0.007247604
eth,2016-04-07 00:00:00+00:00,0.006775904
eth,2016-04-08 00:00:00+00:00,0.007188764
eth,2016-04-09 00:00:00+00:00,0.005706197
eth,2016-04-10 00:00:00+00:00,0.005351939
eth,2016-04-11 00:00:00+00:00,0.005349131
eth,2016-04-12 00:00:00+00:00,0.004951396
eth,2016-04-13 00:00:00+00:00,0.007357203
eth,2016-04-14 00:00:00+00:00,0.007713742
eth,2016-04-15 00:00:00+00:00,0.00549083
eth,2016-04-16 00:00:00+00:00,0.004844763
eth,2016-04-17 00:00:00+00:00,0.007016872
eth,2016-04-18 00:00:00+00:00,0.005389944
eth,2016-04-19 00:00:00+00:00,0.005122967
eth,2016-04-20 00:00:00+00:00,0.006156897
eth,2016-04-21 00:00:00+00:00,0.0066609
eth,2016-04-22 00:00:00+00:00,0.005135731
eth,2016-04-23 00:00:00+00:00,0.005154989
eth,2016-04-24 00:00:00+00:00,0.005288864
eth,2016-04-25 00:00:00+00:00,0.005064497
eth,2016-04-26 00:00:00+00:00,0.004940826
eth,2016-04-27 00:00:00+00:00,0.004708438
eth,2016-04-28 00:00:00+00:00,0.004781788
eth,2016-04-29 00:00:00+00:00,0.004676656
eth,2016-04-30 00:00:00+00:00,0.006193973
eth,2016-05-01 00:00:00+00:00,0.008141459
eth,2016-05-02 00:00:00+00:00,0.006616676
eth,2016-05-03 00:00:00+00:00,0.006644457
eth,2016-05-04 00:00:00+00:00,0.006835326
eth,2016-05-05 00:00:00+00:00,0.007856716
eth,2016-05-06 00:00:00+00:00,0.007991195
eth,2016-05-07 00:00:00+00:00,0.006343086
eth,2016-05-08 00:00:00+00:00,0.006855014
eth,2016-05-09 00:00:00+00:00,0.006391176
eth,2016-05-10 00:00:00+00:00,0.006394993
eth,2016-05-11 00:00:00+00:00,0.007696842
eth,2016-05-12 00:00:00+00:00,0.008800185
eth,2016-05-13 00:00:00+00:00,0.00959193
eth,2016-05-14 00:00:00+00:00,0.007929333
eth,2016-05-15 00:00:00+00:00,0.007253921
eth,2016-05-16 00:00:00+00:00,0.008196183
eth,2016-05-17 00:00:00+00:00,0.008606002
eth,2016-05-18 00:00:00+00:00,0.010183553
eth,2016-05-19 00:00:00+00:00,0.010791056
eth,2016-05-20 00:00:00+00:00,0.011494435
eth,2016-05-21 00:00:00+00:00,0.011495582
eth,2016-05-22 00:00:00+00:00,0.010560876
eth,2016-05-23 00:00:00+00:00,0.009023087
eth,2016-05-24 00:00:00+00:00,0.008498879
eth,2016-05-25 00:00:00+00:00,0.008826317
eth,2016-05-26 00:00:00+00:00,0.008708982
eth,2016-05-27 00:00:00+00:00,0.008689269
eth,2016-05-28 00:00:00+00:00,0.013706476
eth,2016-05-29 00:00:00+00:00,0.010465947
eth,2016-05-30 00:00:00+00:00,0.009410354
eth,2016-05-31 00:00:00+00:00,0.009859314
eth,2016-06-01 00:00:00+00:00,0.010281683
eth,2016-06-02 00:00:00+00:00,0.009015078
eth,2016-06-03 00:00:00+00:00,0.008801509
eth,2016-06-04 00:00:00+00:00,0.008835374
eth,2016-06-05 00:00:00+00:00,0.00876448
eth,2016-06-06 00:00:00+00:00,0.00928993
eth,2016-06-07 00:00:00+00:00,0.021259798
eth,2016-06-08 00:00:00+00:00,0.010198381
eth,2016-06-09 00:00:00+00:00,0.010497648
eth,2016-06-10 00:00:00+00:00,0.010040884
eth,2016-06-11 00:00:00+00:00,0.010498227
eth,2016-06-12 00:00:00+00:00,0.010803861
eth,2016-06-13 00:00:00+00:00,0.014122521
eth,2016-06-14 00:00:00+00:00,0.014320385
eth,2016-06-15 00:00:00+00:00,0.012963433
eth,2016-06-16 00:00:00+00:00,0.019497943
eth,2016-06-17 00:00:00+00:00,0.053243993
eth,2016-06-18 00:00:00+00:00,0.048405156
eth,2016-06-19 00:00:00+00:00,0.013064895
eth,2016-06-20 00:00:00+00:00,0.012846932
eth,2016-06-21 00:00:00+00:00,0.02284684
eth,2016-06-22 00:00:00+00:00,0.0139961
eth,2016-06-23 00:00:00+00:00,0.010528848
eth,2016-06-24 00:00:00+00:00,0.012511047
eth,2016-06-25 00:00:00+00:00,0.011070196
eth,2016-06-26 00:00:00+00:00,0.009142686
eth,2016-06-27 00:00:00+00:00,0.009810831
eth,2016-06-28 00:00:00+00:00,0.009079773
eth,2016-06-29 00:00:00+00:00,0.014485398
eth,2016-06-30 00:00:00+00:00,0.017118992
eth,2016-07-01 00:00:00+00:00,0.013920878
eth,2016-07-02 00:00:00+00:00,0.007520322
eth,2016-07-03 00:00:00+00:00,0.009126203
eth,2016-07-04 00:00:00+00:00,0.007652262
eth,2016-07-05 00:00:00+00:00,0.00807899
eth,2016-07-06 00:00:00+00:00,0.008272298
eth,2016-07-07 00:00:00+00:00,0.00665662
eth,2016-07-08 00:00:00+00:00,0.010506341
eth,2016-07-09 00:00:00+00:00,0.013312345
eth,2016-07-10 00:00:00+00:00,0.007699667
eth,2016-07-11 00:00:00+00:00,0.007818669
eth,2016-07-12 00:00:00+00:00,0.008440051
eth,2016-07-13 00:00:00+00:00,0.007234678
eth,2016-07-14 00:00:00+00:00,0.008733902
eth,2016-07-15 00:00:00+00:00,0.00850339
eth,2016-07-16 00:00:00+00:00,0.007352525
eth,2016-07-17 00:00:00+00:00,0.00652121
eth,2016-07-18 00:00:00+00:00,0.007253096
eth,2016-07-19 00:00:00+00:00,0.007720832
eth,2016-07-20 00:00:00+00:00,0.018666161
eth,2016-07-21 00:00:00+00:00,0.009715105
eth,2016-07-22 00:00:00+00:00,0.01144734
eth,2016-07-23 00:00:00+00:00,0.01060926
eth,2016-07-24 00:00:00+00:00,0.008160597
eth,2016-07-25 00:00:00+00:00,0.009948365
eth,2016-07-26 00:00:00+00:00,0.008787284
eth,2016-07-27 00:00:00+00:00,0.009417853
eth,2016-07-28 00:00:00+00:00,0.016974912
eth,2016-07-29 00:00:00+00:00,0.012452512
eth,2016-07-30 00:00:00+00:00,0.008936791
eth,2016-07-31 00:00:00+00:00,0.007442647
eth,2016-08-01 00:00:00+00:00,0.007287699
eth,2016-08-02 00:00:00+00:00,0.005787134
eth,2016-08-03 00:00:00+00:00,0.007037115
eth,2016-08-04 00:00:00+00:00,0.007805079
eth,2016-08-05 00:00:00+00:00,0.007598542
eth,2016-08-06 00:00:00+00:00,0.006901968
eth,2016-08-07 00:00:00+00:00,0.007107477
eth,2016-08-08 00:00:00+00:00,0.014181185
eth,2016-08-09 00:00:00+00:00,0.008232305
eth,2016-08-10 00:00:00+00:00,0.008732525
eth,2016-08-11 00:00:00+00:00,0.007796945
eth,2016-08-12 00:00:00+00:00,0.008024755
eth,2016-08-13 00:00:00+00:00,0.007066024
eth,2016-08-14 00:00:00+00:00,0.006715259
eth,2016-08-15 00:00:00+00:00,0.007163675
eth,2016-08-16 00:00:00+00:00,0.00710518
eth,2016-08-17 00:00:00+00:00,0.006909693
eth,2016-08-18 00:00:00+00:00,0.008115511
eth,2016-08-19 00:00:00+00:00,0.007464559
eth,2016-08-20 00:00:00+00:00,0.007273974
eth,2016-08-21 00:00:00+00:00,0.007612995
eth,2016-08-22 00:00:00+00:00,0.007494021
eth,2016-08-23 00:00:00+00:00,0.016378646
eth,2016-08-24 00:00:00+00:00,0.007059194
eth,2016-08-25 00:00:00+00:00,0.007385913
eth,2016-08-26 00:00:00+00:00,0.00753108
eth,2016-08-27 00:00:00+00:00,0.006667614
eth,2016-08-28 00:00:00+00:00,0.006646393
eth,2016-08-29 00:00:00+00:00,0.007080753
eth,2016-08-30 00:00:00+00:00,0.007722675
eth,2016-08-31 00:00:00+00:00,0.007594308
eth,2016-09-01 00:00:00+00:00,0.008098339
eth,2016-09-02 00:00:00+00:00,0.009910599
eth,2016-09-03 00:00:00+00:00,0.007217816
eth,2016-09-04 00:00:00+00:00,0.012046688
eth,2016-09-05 00:00:00+00:00,0.007900202
eth,2016-09-06 00:00:00+00:00,0.007971432
eth,2016-09-07 00:00:00+00:00,0.008136347
eth,2016-09-08 00:00:00+00:00,0.008400336
eth,2016-09-09 00:00:00+00:00,0.009060639
eth,2016-09-10 00:00:00+00:00,0.007767487
eth,2016-09-11 00:00:00+00:00,0.007681243
eth,2016-09-12 00:00:00+00:00,0.009240508
eth,2016-09-13 00:00:00+00:00,0.008517239
eth,2016-09-14 00:00:00+00:00,0.008035027
eth,2016-09-15 00:00:00+00:00,0.008245444
eth,2016-09-16 00:00:00+00:00,0.010283859
eth,2016-09-17 00:00:00+00:00,0.009640066
eth,2016-09-18 00:00:00+00:00,0.009735009
eth,2016-09-19 00:00:00+00:00,0.00888269
eth,2016-09-20 00:00:00+00:00,0.008934808
