asset,time,FeeMeanUSD
btc,2012-01-22 00:00:00+00:00,0.00366229
btc,2012-01-23 00:00:00+00:00,0.005338521
btc,2012-01-24 00:00:00+00:00,0.009393075
btc,2012-01-25 00:00:00+00:00,0.007475712
btc,2012-01-26 00:00:00+00:00,0.00466629
btc,2012-01-27 00:00:00+00:00,0.019807017
btc,2012-01-28 00:00:00+00:00,0.008759751
btc,2012-01-29 00:00:00+00:00,0.191923135
btc,2012-01-30 00:00:00+00:00,0.026875209
btc,2012-01-31 00:00:00+00:00,0.006613599
btc,2012-02-01 00:00:00+00:00,0.003643731
btc,2012-02-02 00:00:00+00:00,0.010127852
btc,2012-02-03 00:00:00+00:00,0.006200672
btc,2012-02-04 00:00:00+00:00,0.00704019
btc,2012-02-05 00:00:00+00:00,0.003660457
btc,2012-02-06 00:00:00+00:00,0.004020851
btc,2012-02-07 00:00:00+00:00,0.005333335
btc,2012-02-08 00:00:00+00:00,0.004130376
btc,2012-02-09 00:00:00+00:00,0.005918775
btc,2012-02-10 00:00:00+00:00,0.002975315
btc,2012-02-11 00:00:00+00:00,0.00298813
btc,2012-02-12 00:00:00+00:00,0.003085558
btc,2012-02-13 00:00:00+00:00,0.003661501
btc,2012-02-14 00:00:00+00:00,0.007459052
btc,2012-02-15 00:00:00+00:00,0.003100342
btc,2012-02-16 00:00:00+00:00,0.00416751
btc,2012-02-17 00:00:00+00:00,0.002490236
btc,2012-02-18 00:00:00+00:00,0.002185821
btc,2012-02-19 00:00:00+00:00,0.00201413
btc,2012-02-20 00:00:00+00:00,0.002955008
btc,2012-02-21 00:00:00+00:00,0.002265961
btc,2012-02-22 00:00:00+00:00,0.00217017
btc,2012-02-23 00:00:00+00:00,0.003262184
btc,2012-02-24 00:00:00+00:00,0.003208634
btc,2012-02-25 00:00:00+00:00,0.002413363
btc,2012-02-26 00:00:00+00:00,0.002977214
btc,2012-02-27 00:00:00+00:00,0.004435674
btc,2012-02-28 00:00:00+00:00,0.002625969
btc,2012-02-29 00:00:00+00:00,0.002682631
btc,2012-03-01 00:00:00+00:00,0.00477013
btc,2012-03-02 00:00:00+00:00,0.002935927
btc,2012-03-03 00:00:00+00:00,0.002962124
btc,2012-03-04 00:00:00+00:00,0.002948397
btc,2012-03-05 00:00:00+00:00,0.00394428
btc,2012-03-06 00:00:00+00:00,0.003685062
btc,2012-03-07 00:00:00+00:00,0.003077799
btc,2012-03-08 00:00:00+00:00,0.003154084
btc,2012-03-09 00:00:00+00:00,0.003174251
btc,2012-03-10 00:00:00+00:00,0.004081246
btc,2012-03-11 00:00:00+00:00,0.002765529
btc,2012-03-12 00:00:00+00:00,0.003072984
btc,2012-03-13 00:00:00+00:00,0.008458418
btc,2012-03-14 00:00:00+00:00,0.004107074
btc,2012-03-15 00:00:00+00:00,0.003004605
btc,2012-03-16 00:00:00+00:00,0.007030404
btc,2012-03-17 00:00:00+00:00,0.002779257
btc,2012-03-18 00:00:00+00:00,0.002924425
btc,2012-03-19 00:00:00+00:00,0.003015394
btc,2012-03-20 00:00:00+00:00,0.003534791
btc,2012-03-21 00:00:00+00:00,0.002369898
btc,2012-03-22 00:00:00+00:00,0.002472325
btc,2012-03-23 00:00:00+00:00,0.003340831
btc,2012-03-24 00:00:00+00:00,0.011214454
btc,2012-03-25 00:00:00+00:00,0.005247706
btc,2012-03-26 00:00:00+00:00,0.002453569
btc,2012-03-27 00:00:00+00:00,0.00322314
btc,2012-03-28 00:00:00+00:00,0.003268997
btc,2012-03-29 00:00:00+00:00,0.002934136
btc,2012-03-30 00:00:00+00:00,0.00311729
btc,2012-03-31 00:00:00+00:00,0.003776658
btc,2012-04-01 00:00:00+00:00,0.003349494
btc,2012-04-02 00:00:00+00:00,0.003301813
btc,2012-04-03 00:00:00+00:00,0.003267054
btc,2012-04-04 00:00:00+00:00,0.003421426
btc,2012-04-05 00:00:00+00:00,0.003629764
btc,2012-04-06 00:00:00+00:00,0.003417234
btc,2012-04-07 00:00:00+00:00,0.003096706
btc,2012-04-08 00:00:00+00:00,0.003141149
btc,2012-04-09 00:00:00+00:00,0.003062735
btc,2012-04-10 00:00:00+00:00,0.003923711
btc,2012-04-11 00:00:00+00:00,0.003684682
btc,2012-04-12 00:00:00+00:00,0.003456107
btc,2012-04-13 00:00:00+00:00,0.003147342
btc,2012-04-14 00:00:00+00:00,0.003710794
btc,2012-04-15 00:00:00+00:00,0.00240467
btc,2012-04-16 00:00:00+00:00,0.003485947
btc,2012-04-17 00:00:00+00:00,0.004353269
btc,2012-04-18 00:00:00+00:00,0.003756333
btc,2012-04-19 00:00:00+00:00,0.003988959
btc,2012-04-20 00:00:00+00:00,0.004755583
btc,2012-04-21 00:00:00+00:00,0.003601621
btc,2012-04-22 00:00:00+00:00,0.004137194
btc,2012-04-23 00:00:00+00:00,0.003126148
btc,2012-04-24 00:00:00+00:00,0.004421626
btc,2012-04-25 00:00:00+00:00,0.003901334
btc,2012-04-26 00:00:00+00:00,0.006809876
btc,2012-04-27 00:00:00+00:00,0.004276097
btc,2012-04-28 00:00:00+00:00,0.004821137
btc,2012-04-29 00:00:00+00:00,0.002521702
btc,2012-04-30 00:00:00+00:00,0.002723623
btc,2012-05-01 00:00:00+00:00,0.003477529
btc,2012-05-02 00:00:00+00:00,0.003613601
btc,2012-05-03 00:00:00+00:00,0.004027999
btc,2012-05-04 00:00:00+00:00,0.003784284
btc,2012-05-05 00:00:00+00:00,0.003141419
btc,2012-05-06 00:00:00+00:00,0.003390374
btc,2012-05-07 00:00:00+00:00,0.003914393
btc,2012-05-08 00:00:00+00:00,0.003645854
btc,2012-05-09 00:00:00+00:00,0.003900191
btc,2012-05-10 00:00:00+00:00,0.003642223
btc,2012-05-11 00:00:00+00:00,0.003223916
btc,2012-05-12 00:00:00+00:00,0.00301545
btc,2012-05-13 00:00:00+00:00,0.004034973
btc,2012-05-14 00:00:00+00:00,0.004864062
btc,2012-05-15 00:00:00+00:00,0.004684672
btc,2012-05-16 00:00:00+00:00,0.003638208
btc,2012-05-17 00:00:00+00:00,0.003476875
btc,2012-05-18 00:00:00+00:00,0.003606927
btc,2012-05-19 00:00:00+00:00,0.004547126
btc,2012-05-20 00:00:00+00:00,0.003295601
btc,2012-05-21 00:00:00+00:00,0.003157252
btc,2012-05-22 00:00:00+00:00,0.002800857
btc,2012-05-23 00:00:00+00:00,0.003635807
btc,2012-05-24 00:00:00+00:00,0.00369757
btc,2012-05-25 00:00:00+00:00,0.003531378
btc,2012-05-26 00:00:00+00:00,0.003309491
btc,2012-05-27 00:00:00+00:00,0.003420654
btc,2012-05-28 00:00:00+00:00,0.003545148
btc,2012-05-29 00:00:00+00:00,0.002768696
btc,2012-05-30 00:00:00+00:00,0.003851516
btc,2012-05-31 00:00:00+00:00,0.003089044
btc,2012-06-01 00:00:00+00:00,0.003206438
btc,2012-06-02 00:00:00+00:00,0.002964247
btc,2012-06-03 00:00:00+00:00,0.002990607
btc,2012-06-04 00:00:00+00:00,0.003309189
btc,2012-06-05 00:00:00+00:00,0.003723456
btc,2012-06-06 00:00:00+00:00,0.003880671
btc,2012-06-07 00:00:00+00:00,0.003659975
btc,2012-06-08 00:00:00+00:00,0.003863898
btc,2012-06-09 00:00:00+00:00,0.003879456
btc,2012-06-10 00:00:00+00:00,0.003350633
btc,2012-06-11 00:00:00+00:00,0.003169195
