Time,Contracts,Funding Interval,Funding Rate
26.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
26.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
25.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
25.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
25.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
24.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
24.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
24.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
23.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
23.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
23.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
22.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
22.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
22.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
21.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
21.06.2020 10:00,BTCUSDT Perpetual,8h,0.00%
21.06.2020 02:00,BTCUSDT Perpetual,8h,0.00%
20.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
20.06.2020 10:00,BTCUSDT Perpetual,8h,0.00%
20.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
19.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
19.06.2020 10:00,BTCUSDT Perpetual,8h,0.00%
19.06.2020 02:00,BTCUSDT Perpetual,8h,0.00%
18.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
18.06.2020 10:00,BTCUSDT Perpetual,8h,-0.01%
18.06.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
17.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
17.06.2020 10:00,BTCUSDT Perpetual,8h,-0.01%
17.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
16.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
16.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
16.06.2020 02:00,BTCUSDT Perpetual,8h,-0.02%
15.06.2020 18:00,BTCUSDT Perpetual,8h,-0.02%
15.06.2020 10:00,BTCUSDT Perpetual,8h,0.00%
15.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
14.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
14.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
14.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
13.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
13.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
13.06.2020 02:00,BTCUSDT Perpetual,8h,0.00%
12.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
12.06.2020 10:00,BTCUSDT Perpetual,8h,0.00%
12.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
11.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
11.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
11.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
10.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
10.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
10.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
09.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
09.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
09.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
08.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
08.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
08.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
07.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
07.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
07.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
06.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
06.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
06.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
05.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
05.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
05.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
04.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
04.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
04.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
03.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
03.06.2020 10:00,BTCUSDT Perpetual,8h,0.01%
03.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
02.06.2020 18:00,BTCUSDT Perpetual,8h,0.01%
02.06.2020 10:00,BTCUSDT Perpetual,8h,0.08%
02.06.2020 02:00,BTCUSDT Perpetual,8h,0.03%
01.06.2020 18:00,BTCUSDT Perpetual,8h,0.00%
01.06.2020 10:00,BTCUSDT Perpetual,8h,0.00%
01.06.2020 02:00,BTCUSDT Perpetual,8h,0.01%
31.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
31.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
31.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
30.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
30.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
30.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
29.05.2020 18:00,BTCUSDT Perpetual,8h,0.00%
29.05.2020 10:00,BTCUSDT Perpetual,8h,0.00%
29.05.2020 02:00,BTCUSDT Perpetual,8h,0.00%
28.05.2020 18:00,BTCUSDT Perpetual,8h,0.00%
28.05.2020 10:00,BTCUSDT Perpetual,8h,-0.01%
28.05.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
27.05.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
27.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
27.05.2020 02:00,BTCUSDT Perpetual,8h,0.00%
26.05.2020 18:00,BTCUSDT Perpetual,8h,0.00%
26.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
26.05.2020 02:00,BTCUSDT Perpetual,8h,0.00%
25.05.2020 18:00,BTCUSDT Perpetual,8h,0.00%
25.05.2020 10:00,BTCUSDT Perpetual,8h,0.00%
25.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
24.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
24.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
24.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
23.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
23.05.2020 10:00,BTCUSDT Perpetual,8h,0.00%
23.05.2020 02:00,BTCUSDT Perpetual,8h,0.00%
22.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
22.05.2020 10:00,BTCUSDT Perpetual,8h,0.00%
22.05.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
21.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
21.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
21.05.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
20.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
20.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
20.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
19.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
19.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
19.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
18.05.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
18.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
18.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
17.05.2020 18:00,BTCUSDT Perpetual,8h,0.00%
17.05.2020 10:00,BTCUSDT Perpetual,8h,0.00%
17.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
16.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
16.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
16.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
15.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
15.05.2020 10:00,BTCUSDT Perpetual,8h,0.00%
15.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
14.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
14.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
14.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
13.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
13.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
13.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
12.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
12.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
12.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
11.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
11.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
11.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
10.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
10.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
10.05.2020 02:00,BTCUSDT Perpetual,8h,0.04%
09.05.2020 18:00,BTCUSDT Perpetual,8h,0.06%
09.05.2020 10:00,BTCUSDT Perpetual,8h,0.08%
09.05.2020 02:00,BTCUSDT Perpetual,8h,0.04%
08.05.2020 18:00,BTCUSDT Perpetual,8h,0.05%
08.05.2020 10:00,BTCUSDT Perpetual,8h,0.03%
08.05.2020 02:00,BTCUSDT Perpetual,8h,0.02%
07.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
07.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
07.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
06.05.2020 18:00,BTCUSDT Perpetual,8h,0.04%
06.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
06.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
05.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
05.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
05.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
04.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
04.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
04.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
03.05.2020 18:00,BTCUSDT Perpetual,8h,0.02%
03.05.2020 10:00,BTCUSDT Perpetual,8h,0.02%
03.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
02.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
02.05.2020 10:00,BTCUSDT Perpetual,8h,0.01%
02.05.2020 02:00,BTCUSDT Perpetual,8h,0.01%
01.05.2020 18:00,BTCUSDT Perpetual,8h,0.01%
01.05.2020 10:00,BTCUSDT Perpetual,8h,0.02%
01.05.2020 02:00,BTCUSDT Perpetual,8h,0.02%
30.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
30.04.2020 10:00,BTCUSDT Perpetual,8h,0.10%
30.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
29.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
29.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
29.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
28.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
28.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
28.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
27.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
27.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
27.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
26.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
26.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
26.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
25.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
25.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
25.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
24.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
24.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
24.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
23.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
23.04.2020 10:00,BTCUSDT Perpetual,8h,-0.02%
23.04.2020 02:00,BTCUSDT Perpetual,8h,-0.02%
22.04.2020 18:00,BTCUSDT Perpetual,8h,-0.03%
22.04.2020 10:00,BTCUSDT Perpetual,8h,-0.01%
22.04.2020 02:00,BTCUSDT Perpetual,8h,0.00%
21.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
21.04.2020 10:00,BTCUSDT Perpetual,8h,-0.01%
21.04.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
20.04.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
20.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
20.04.2020 02:00,BTCUSDT Perpetual,8h,0.00%
19.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
19.04.2020 10:00,BTCUSDT Perpetual,8h,-0.01%
19.04.2020 02:00,BTCUSDT Perpetual,8h,-0.02%
18.04.2020 18:00,BTCUSDT Perpetual,8h,-0.02%
18.04.2020 10:00,BTCUSDT Perpetual,8h,-0.02%
18.04.2020 02:00,BTCUSDT Perpetual,8h,0.00%
17.04.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
17.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
17.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
16.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
16.04.2020 10:00,BTCUSDT Perpetual,8h,-0.05%
16.04.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
15.04.2020 18:00,BTCUSDT Perpetual,8h,0.00%
15.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
15.04.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
14.04.2020 18:00,BTCUSDT Perpetual,8h,-0.02%
14.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
14.04.2020 02:00,BTCUSDT Perpetual,8h,0.00%
13.04.2020 18:00,BTCUSDT Perpetual,8h,0.00%
13.04.2020 10:00,BTCUSDT Perpetual,8h,-0.02%
13.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
12.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
12.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
12.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
11.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
11.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
11.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
10.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
10.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
10.04.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
09.04.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
09.04.2020 10:00,BTCUSDT Perpetual,8h,-0.01%
09.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
08.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
08.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
08.04.2020 02:00,BTCUSDT Perpetual,8h,0.00%
07.04.2020 18:00,BTCUSDT Perpetual,8h,0.00%
07.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
07.04.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
06.04.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
06.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
06.04.2020 02:00,BTCUSDT Perpetual,8h,0.00%
05.04.2020 18:00,BTCUSDT Perpetual,8h,0.00%
05.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
05.04.2020 02:00,BTCUSDT Perpetual,8h,0.00%
04.04.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
04.04.2020 10:00,BTCUSDT Perpetual,8h,0.01%
04.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
03.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
03.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
03.04.2020 02:00,BTCUSDT Perpetual,8h,0.01%
02.04.2020 18:00,BTCUSDT Perpetual,8h,0.01%
02.04.2020 10:00,BTCUSDT Perpetual,8h,0.00%
02.04.2020 02:00,BTCUSDT Perpetual,8h,-0.02%
01.04.2020 18:00,BTCUSDT Perpetual,8h,-0.03%
01.04.2020 10:00,BTCUSDT Perpetual,8h,-0.05%
01.04.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
31.03.2020 18:00,BTCUSDT Perpetual,8h,-0.02%
31.03.2020 10:00,BTCUSDT Perpetual,8h,-0.02%
31.03.2020 02:00,BTCUSDT Perpetual,8h,-0.01%
30.03.2020 18:00,BTCUSDT Perpetual,8h,-0.01%
30.03.2020 10:00,BTCUSDT Perpetual,8h,-0.03%
30.03.2020 02:00,BTCUSDT Perpetual,8h,-0.06%
29.03.2020 18:00,BTCUSDT Perpetual,8h,-0.03%
29.03.2020 10:00,BTCUSDT Perpetual,8h,-0.03%
29.03.2020 01:00,BTCUSDT Perpetual,8h,-0.02%
28.03.2020 17:00,BTCUSDT Perpetual,8h,-0.02%
28.03.2020 09:00,BTCUSDT Perpetual,8h,-0.04%
28.03.2020 01:00,BTCUSDT Perpetual,8h,-0.01%
27.03.2020 17:00,BTCUSDT Perpetual,8h,0.00%
27.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
27.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
26.03.2020 17:00,BTCUSDT Perpetual,8h,0.00%
26.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
26.03.2020 01:00,BTCUSDT Perpetual,8h,0.00%
25.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
25.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
25.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
24.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
24.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
24.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
23.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
23.03.2020 09:00,BTCUSDT Perpetual,8h,-0.02%
23.03.2020 01:00,BTCUSDT Perpetual,8h,-0.02%
22.03.2020 17:00,BTCUSDT Perpetual,8h,0.00%
22.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
22.03.2020 01:00,BTCUSDT Perpetual,8h,0.00%
21.03.2020 17:00,BTCUSDT Perpetual,8h,-0.01%
21.03.2020 09:00,BTCUSDT Perpetual,8h,0.00%
21.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
20.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
20.03.2020 09:00,BTCUSDT Perpetual,8h,0.00%
20.03.2020 01:00,BTCUSDT Perpetual,8h,-0.02%
19.03.2020 17:00,BTCUSDT Perpetual,8h,-0.03%
19.03.2020 09:00,BTCUSDT Perpetual,8h,-0.02%
19.03.2020 01:00,BTCUSDT Perpetual,8h,-0.02%
18.03.2020 17:00,BTCUSDT Perpetual,8h,-0.03%
18.03.2020 09:00,BTCUSDT Perpetual,8h,-0.04%
18.03.2020 01:00,BTCUSDT Perpetual,8h,-0.01%
17.03.2020 17:00,BTCUSDT Perpetual,8h,-0.01%
17.03.2020 09:00,BTCUSDT Perpetual,8h,0.00%
17.03.2020 01:00,BTCUSDT Perpetual,8h,-0.02%
16.03.2020 17:00,BTCUSDT Perpetual,8h,-0.09%
16.03.2020 09:00,BTCUSDT Perpetual,8h,-0.04%
16.03.2020 01:00,BTCUSDT Perpetual,8h,-0.03%
15.03.2020 17:00,BTCUSDT Perpetual,8h,-0.05%
15.03.2020 09:00,BTCUSDT Perpetual,8h,-0.05%
15.03.2020 01:00,BTCUSDT Perpetual,8h,-0.05%
14.03.2020 17:00,BTCUSDT Perpetual,8h,-0.05%
14.03.2020 09:00,BTCUSDT Perpetual,8h,0.00%
14.03.2020 01:00,BTCUSDT Perpetual,8h,-0.08%
13.03.2020 17:00,BTCUSDT Perpetual,8h,-0.07%
13.03.2020 09:00,BTCUSDT Perpetual,8h,-0.30%
13.03.2020 01:00,BTCUSDT Perpetual,8h,-0.02%
12.03.2020 17:00,BTCUSDT Perpetual,8h,-0.02%
12.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
12.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
11.03.2020 17:00,BTCUSDT Perpetual,8h,0.02%
11.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
11.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
10.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
10.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
10.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
09.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
09.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
09.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
08.03.2020 17:00,BTCUSDT Perpetual,8h,0.04%
08.03.2020 09:00,BTCUSDT Perpetual,8h,0.05%
08.03.2020 01:00,BTCUSDT Perpetual,8h,0.05%
07.03.2020 17:00,BTCUSDT Perpetual,8h,0.03%
07.03.2020 09:00,BTCUSDT Perpetual,8h,0.03%
07.03.2020 01:00,BTCUSDT Perpetual,8h,0.04%
06.03.2020 17:00,BTCUSDT Perpetual,8h,0.04%
06.03.2020 09:00,BTCUSDT Perpetual,8h,0.02%
06.03.2020 01:00,BTCUSDT Perpetual,8h,0.02%
05.03.2020 17:00,BTCUSDT Perpetual,8h,0.02%
05.03.2020 09:00,BTCUSDT Perpetual,8h,0.02%
05.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
04.03.2020 17:00,BTCUSDT Perpetual,8h,0.02%
04.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
04.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
03.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
03.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
03.03.2020 01:00,BTCUSDT Perpetual,8h,0.01%
02.03.2020 17:00,BTCUSDT Perpetual,8h,0.01%
02.03.2020 09:00,BTCUSDT Perpetual,8h,0.01%
02.03.2020 01:00,BTCUSDT Perpetual,8h,0.02%
01.03.2020 17:00,BTCUSDT Perpetual,8h,0.03%
01.03.2020 09:00,BTCUSDT Perpetual,8h,0.03%
01.03.2020 01:00,BTCUSDT Perpetual,8h,0.05%
29.02.2020 17:00,BTCUSDT Perpetual,8h,0.06%
29.02.2020 09:00,BTCUSDT Perpetual,8h,0.06%
29.02.2020 01:00,BTCUSDT Perpetual,8h,0.06%
28.02.2020 17:00,BTCUSDT Perpetual,8h,0.02%
28.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
28.02.2020 01:00,BTCUSDT Perpetual,8h,0.01%
27.02.2020 17:00,BTCUSDT Perpetual,8h,0.01%
27.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
27.02.2020 01:00,BTCUSDT Perpetual,8h,0.02%
26.02.2020 17:00,BTCUSDT Perpetual,8h,0.04%
26.02.2020 09:00,BTCUSDT Perpetual,8h,0.05%
26.02.2020 01:00,BTCUSDT Perpetual,8h,0.04%
25.02.2020 17:00,BTCUSDT Perpetual,8h,0.05%
25.02.2020 09:00,BTCUSDT Perpetual,8h,0.03%
25.02.2020 01:00,BTCUSDT Perpetual,8h,0.03%
24.02.2020 17:00,BTCUSDT Perpetual,8h,0.01%
24.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
24.02.2020 01:00,BTCUSDT Perpetual,8h,0.05%
23.02.2020 17:00,BTCUSDT Perpetual,8h,0.07%
23.02.2020 09:00,BTCUSDT Perpetual,8h,0.04%
23.02.2020 01:00,BTCUSDT Perpetual,8h,0.03%
22.02.2020 17:00,BTCUSDT Perpetual,8h,0.01%
22.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
22.02.2020 01:00,BTCUSDT Perpetual,8h,0.01%
21.02.2020 17:00,BTCUSDT Perpetual,8h,0.01%
21.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
21.02.2020 01:00,BTCUSDT Perpetual,8h,0.01%
20.02.2020 17:00,BTCUSDT Perpetual,8h,0.01%
20.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
20.02.2020 01:00,BTCUSDT Perpetual,8h,0.01%
19.02.2020 17:00,BTCUSDT Perpetual,8h,0.04%
19.02.2020 09:00,BTCUSDT Perpetual,8h,0.04%
19.02.2020 01:00,BTCUSDT Perpetual,8h,0.05%
18.02.2020 17:00,BTCUSDT Perpetual,8h,0.03%
18.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
18.02.2020 01:00,BTCUSDT Perpetual,8h,0.03%
17.02.2020 17:00,BTCUSDT Perpetual,8h,0.09%
17.02.2020 09:00,BTCUSDT Perpetual,8h,0.06%
17.02.2020 01:00,BTCUSDT Perpetual,8h,0.04%
16.02.2020 17:00,BTCUSDT Perpetual,8h,0.06%
16.02.2020 09:00,BTCUSDT Perpetual,8h,0.04%
16.02.2020 01:00,BTCUSDT Perpetual,8h,0.05%
15.02.2020 17:00,BTCUSDT Perpetual,8h,0.09%
15.02.2020 09:00,BTCUSDT Perpetual,8h,0.10%
15.02.2020 01:00,BTCUSDT Perpetual,8h,0.06%
14.02.2020 17:00,BTCUSDT Perpetual,8h,0.06%
14.02.2020 09:00,BTCUSDT Perpetual,8h,0.07%
14.02.2020 01:00,BTCUSDT Perpetual,8h,0.06%
13.02.2020 17:00,BTCUSDT Perpetual,8h,0.07%
13.02.2020 09:00,BTCUSDT Perpetual,8h,0.08%
13.02.2020 01:00,BTCUSDT Perpetual,8h,0.09%
12.02.2020 17:00,BTCUSDT Perpetual,8h,0.10%
12.02.2020 09:00,BTCUSDT Perpetual,8h,0.11%
12.02.2020 01:00,BTCUSDT Perpetual,8h,0.30%
11.02.2020 17:00,BTCUSDT Perpetual,8h,0.05%
11.02.2020 09:00,BTCUSDT Perpetual,8h,0.06%
11.02.2020 01:00,BTCUSDT Perpetual,8h,0.04%
10.02.2020 17:00,BTCUSDT Perpetual,8h,0.10%
10.02.2020 09:00,BTCUSDT Perpetual,8h,0.13%
10.02.2020 01:00,BTCUSDT Perpetual,8h,0.11%
09.02.2020 17:00,BTCUSDT Perpetual,8h,0.11%
09.02.2020 09:00,BTCUSDT Perpetual,8h,0.08%
09.02.2020 01:00,BTCUSDT Perpetual,8h,0.04%
08.02.2020 17:00,BTCUSDT Perpetual,8h,0.10%
08.02.2020 09:00,BTCUSDT Perpetual,8h,0.06%
08.02.2020 01:00,BTCUSDT Perpetual,8h,0.04%
07.02.2020 17:00,BTCUSDT Perpetual,8h,0.03%
07.02.2020 09:00,BTCUSDT Perpetual,8h,0.02%
07.02.2020 01:00,BTCUSDT Perpetual,8h,0.04%
06.02.2020 17:00,BTCUSDT Perpetual,8h,0.06%
06.02.2020 09:00,BTCUSDT Perpetual,8h,0.08%
06.02.2020 01:00,BTCUSDT Perpetual,8h,0.16%
05.02.2020 17:00,BTCUSDT Perpetual,8h,0.05%
05.02.2020 09:00,BTCUSDT Perpetual,8h,0.01%
05.02.2020 01:00,BTCUSDT Perpetual,8h,0.01%
04.02.2020 17:00,BTCUSDT Perpetual,8h,0.04%
04.02.2020 09:00,BTCUSDT Perpetual,8h,0.05%
04.02.2020 01:00,BTCUSDT Perpetual,8h,0.10%
03.02.2020 17:00,BTCUSDT Perpetual,8h,0.01%
03.02.2020 09:00,BTCUSDT Perpetual,8h,0.04%
03.02.2020 01:00,BTCUSDT Perpetual,8h,0.06%
